,published_at,channel,title,duration,caption,licensed_content,projection,trend_time_hours,weekday,hours_until_trend,likes_growth,likes_growth/hour,first_rank,best_rank,views_growth,views_growth/hour,views_cleaned,likes_cleaned,dislikes_cleaned,comments_cleaned,category_name,duration_category,day_of_week
2330,2021-06-15 16:54:08+00:00,Nintendo,Metroid Dread – Announcement Trailer – Nintendo Switch | E3 2021,136,False,False,rectangular,24.116944444444446,2,8.448888888888888,13947.0,578.3070916022621,9,8,419626,17399.633729166904,796735,48319.0,773.0,5010.0,Gaming,0-5 min,Tuesday
2331,2021-06-15 16:00:01+00:00,TimTheTatman,I SPECTATED WARZONE SOLOS AND ENDED UP SPECTATING A STREAM SNIPER...,1146,False,True,rectangular,15.017222222222221,2,9.350833333333334,11979.0,797.6841404313566,25,24,303700,20223.44715326847,607568,36328.0,229.0,1372.0,Gaming,15-20 min,Tuesday
2344,2021-06-16 00:15:00+00:00,Zeltik,Breath of the Wild's Sequel - E3 2021 Trailer Analysis / Breakdown,831,True,True,rectangular,28.933888888888887,2,17.25111111111111,8479.0,293.0473685221098,20,16,200633,6934.187131583495,393115,25915.0,161.0,4253.0,Gaming,10-15 min,Wednesday
2345,2021-06-15 19:15:00+00:00,Purpled,Proximity Bedwars Hide and Seek,1709,False,True,rectangular,24.78388888888889,2,22.25111111111111,10156.0,409.78234067830806,23,21,159660,6442.088274192463,501005,47774.0,300.0,2166.0,Gaming,25-30 min,Tuesday
2347,2021-06-15 22:58:04+00:00,gameranx,E3 2021:  30 BIGGEST REVEALS,952,False,True,rectangular,24.78388888888889,2,18.533333333333335,10969.0,442.58590930488,27,23,421244,16996.686915783102,1000679,37573.0,1013.0,3510.0,Gaming,15-20 min,Tuesday
2349,2021-06-15 17:35:38+00:00,Austin John Plays,Breath of the Wild 2 E3 Trailer Reaction,730,False,True,rectangular,22.900555555555556,2,23.907222222222224,869.0,37.946677664297326,30,29,27143,1185.2550884258023,169820,10504.0,163.0,961.0,Gaming,10-15 min,Tuesday
2355,2021-06-16 11:55:57+00:00,mau,I Busted YOUR Minecraft Myths..,574,False,True,rectangular,29.216944444444444,2,10.135555555555555,11709.0,400.7605936433386,15,14,348579,11930.713722060069,702207,33306.0,656.0,2643.0,Gaming,5-10 min,Wednesday
2356,2021-06-16 12:54:27+00:00,Dave,Friday Night Funkin' vs. Tricky's | Minecraft (OP BATTLE?!),610,False,True,rectangular,25.7,2,9.160555555555556,13034.0,507.15953307393,19,16,823196,32030.972762645917,1332961,27394.0,1644.0,1084.0,Gaming,10-15 min,Wednesday
2358,2021-06-16 13:29:43+00:00,VaatiVidya,Elden Ring is More Than Big Dark Souls,745,True,True,rectangular,25.25,2,8.572777777777778,16740.0,662.9702970297029,26,18,267497,10593.940594059406,480339,43021.0,234.0,4322.0,Gaming,10-15 min,Wednesday
2373,2021-06-16 16:43:10+00:00,PewDiePie,Thank You,983,False,True,rectangular,13.066944444444445,3,10.615277777777777,73908.0,5656.104249484492,44,44,850172,65062.800535702896,2347796,276114.0,1654.0,16776.0,Gaming,15-20 min,Wednesday
2375,2021-06-17 01:16:22+00:00,FaZe Clan,The Knockout (Official FaZe Clan Documentary PT.2),1382,False,True,rectangular,60.85055555555556,3,15.145,42000.0,690.2155554135359,3,3,1164465,19136.472779395786,1892460,100919.0,1020.0,5908.0,Gaming,20-25 min,Thursday
2379,2021-06-17 00:00:07+00:00,Bionic,"Minecraft, But You Can Go Inside Any Mob...",1467,False,True,rectangular,49.833888888888886,3,16.41583333333333,31932.0,640.7687762678231,11,5,1923802,38604.292036878076,3085589,76524.0,3523.0,6623.0,Gaming,20-25 min,Thursday
2388,2021-06-16 18:00:03+00:00,King Crane,LUCA The MOVIE In GTA 5 (New),656,False,True,rectangular,5.466666666666667,3,24.300555555555555,1258.0,230.1219512195122,38,34,78403,14342.012195121952,413481,11462.0,364.0,264.0,Gaming,10-15 min,Wednesday
2395,2021-06-17 13:59:04+00:00,EA SPORTS MADDEN NFL,Madden 22 | Official Reveal Trailer | Gameday Happens Here,129,False,True,rectangular,67.30111111111111,3,8.466388888888888,4029.0,59.86528206567499,4,3,392234,5828.04642485678,575906,11107.0,17715.0,5216.0,Gaming,0-5 min,Thursday
2397,2021-06-17 13:00:26+00:00,The Official Pokémon YouTube channel,UK: Pokémon UNITE is coming this summer!,160,False,True,rectangular,23.217222222222222,3,9.443888888888889,2828.0,121.8061305065684,20,19,127313,5483.558660955709,251530,9739.0,848.0,1919.0,Gaming,0-5 min,Thursday
2399,2021-06-17 15:00:16+00:00,VALORANT,KAY/O Agent Reveal Trailer - VALORANT,175,True,True,rectangular,53.48388888888889,3,8.78,39928.0,746.5425725296299,5,4,1079014,20174.561394397064,2480531,176384.0,1666.0,12904.0,Gaming,0-5 min,Thursday
2403,2021-06-17 15:00:32+00:00,Kubz Scouts,Life update,643,False,True,rectangular,19.950555555555557,3,8.775555555555556,27720.0,1389.434992063713,18,13,158958,7967.5976720225,438284,89231.0,125.0,9956.0,Gaming,10-15 min,Thursday
2406,2021-06-17 06:33:34+00:00,FaZe Jev,They ADDED the NAILGUN and it's better than actual bullets (SEASON 4),764,False,True,rectangular,17.400277777777777,3,17.225277777777777,5502.0,316.20184862949185,35,28,212698,12223.827844383071,895422,44257.0,289.0,2181.0,Gaming,10-15 min,Thursday
2407,2021-06-17 06:04:41+00:00,RaidAway,"*NEW* SEASON 4 UPDATE! (NEW DLC WEAPONS, BATTLE PASS, & MAPS) - Black Ops Cold War / Warzone",896,False,True,rectangular,3.500277777777778,3,17.706666666666667,119.0,33.99730180144433,36,36,3996,1141.623680660265,157711,7787.0,135.0,114.0,Gaming,10-15 min,Thursday
2412,2021-06-17 17:00:03+00:00,TrixyBlox,Transforming ALL of Minecraft - The ULTIMATE Survival World,1155,False,True,rectangular,71.3338888888889,4,10.300277777777778,276268.0,3872.885725189056,3,2,2068152,28992.559247980935,2786616,487697.0,1795.0,30635.0,Gaming,15-20 min,Thursday
2415,2021-06-17 16:59:00+00:00,Treyten,GTA 5 Roleplay - GHILLIE SUIT HITMAN JOBS | RedlineRP,1486,False,True,rectangular,62.450833333333335,4,10.317777777777778,10894.0,174.44122709865093,14,9,367191,5879.681349328138,543941,24028.0,341.0,2007.0,Gaming,20-25 min,Thursday
2425,2021-06-17 19:30:01+00:00,videogamedunkey,Dunkey's E3 2021,495,False,True,rectangular,48.550555555555555,4,21.70111111111111,30686.0,632.042201141994,11,11,616997,12708.340675813299,2109363,162771.0,1310.0,7714.0,Gaming,5-10 min,Thursday
2428,2021-06-17 17:56:34+00:00,Sea of Thieves,Sea of Thieves: A Pirate's Life - Gameplay Trailer,99,True,False,rectangular,4.466666666666667,4,23.25861111111111,842.0,188.50746268656715,30,30,29409,6584.10447761194,377236,28276.0,171.0,2275.0,Gaming,0-5 min,Thursday
2436,2021-06-17 18:00:03+00:00,RyanNotBrian,"Minecraft Hide or Hunt, But on the Dream SMP",1392,False,True,rectangular,22.1,4,25.750555555555554,3593.0,162.579185520362,30,29,149813,6778.868778280543,622788,25581.0,468.0,1793.0,Gaming,20-25 min,Thursday
2447,2021-06-18 19:00:03+00:00,LDShadowLady,My Royal Guards | Ep. 2 | Minecraft Empires 1.17,731,False,True,rectangular,47.333888888888886,5,22.866944444444446,27677.0,584.7184892196101,2,2,584295,12344.115679393435,1542100,120325.0,629.0,21485.0,Gaming,10-15 min,Friday
2453,2021-06-18 18:00:11+00:00,Alpharad,How I Survived My First Pokémon Nuzlocke,1604,False,True,rectangular,46.60055555555556,5,24.264722222222222,19375.0,415.76757549385434,9,7,332726,7139.957797355777,752163,65755.0,485.0,5454.0,Gaming,25-30 min,Friday
2454,2021-06-18 17:33:01+00:00,Logdotzip,Minecraft mobs after staying Inside for a year,865,False,True,rectangular,32.367222222222225,5,24.7175,2808.0,86.7544326393299,12,11,203936,6300.69514769743,675380,15033.0,528.0,893.0,Gaming,10-15 min,Friday
2460,2021-06-19 13:51:19+00:00,GoodTimesWithScar,Hermitcraft S8 Episode 1:  You Will LOVE This!,1974,False,True,rectangular,40.76694444444445,6,15.429166666666667,21485.0,527.0201211493517,6,6,319583,7839.267925402524,618649,60375.0,190.0,5690.0,Gaming,30-35 min,Saturday
2464,2021-06-19 15:00:17+00:00,League of Legends,Fate of Demacia | Official Teaser - League of Legends,108,False,True,rectangular,35.58416666666667,6,14.279722222222222,29985.0,842.6500550338399,14,14,546233,15350.45080911454,1735222,136675.0,2083.0,7422.0,Gaming,0-5 min,Saturday
2465,2021-06-19 15:00:12+00:00,Mumbo Jumbo,Hermitcraft 8: Episode 1 - LET'S GO!,2172,False,True,rectangular,69.48388888888888,6,14.647777777777778,82100.0,1181.5688688824748,3,3,1558453,22428.983537350785,2408462,167816.0,917.0,16764.0,Gaming,35-40 min,Saturday
2472,2021-06-19 15:45:03+00:00,Grian,Hermitcraft 8: Episode 1 - IT'S A START!,2360,False,True,rectangular,71.46722222222222,6,26.016944444444444,68750.0,961.9794622243297,8,8,1567699,21935.916231994466,3364660,227762.0,1074.0,22782.0,Gaming,35-40 min,Saturday
2474,2021-06-19 17:00:31+00:00,iskall85,Hermitcraft 8: 1 - The first 100 Days of HermitCraft,2404,False,True,rectangular,50.83416666666667,6,24.759166666666665,29800.0,586.2198980344584,11,11,577430,11359.09247389387,1008255,69699.0,442.0,3404.0,Gaming,40-45 min,Saturday
2475,2021-06-19 19:38:28+00:00,Skeppy,Guessing Minecraft YouTubers Using ONLY Their Gameplay (ft. BadBoyHalo),686,False,True,rectangular,28.28361111111111,6,22.126666666666665,17389.0,614.8083401263001,12,12,279928,9897.18034590114,846501,73296.0,835.0,4011.0,Gaming,10-15 min,Saturday
2477,2021-06-19 13:45:00+00:00,GeminiTay,Hermitcraft 8: A New Hermit has Arrived! Episode 1,2568,False,True,rectangular,28.28361111111111,6,28.017777777777777,13207.0,466.9488612368765,17,17,183535,6489.093605444849,510489,49638.0,243.0,6721.0,Gaming,40-45 min,Saturday
2478,2021-06-19 21:10:27+00:00,Parrot,I Went to WAR on my SCHOOL's MINECRAFT SERVER,648,False,True,rectangular,23.88388888888889,6,20.593611111111112,2965.0,124.14226233397687,23,22,122781,5140.745737479938,377420,13980.0,208.0,1417.0,Gaming,10-15 min,Saturday
2479,2021-06-19 17:58:20+00:00,MM7Games,MINIMINTER REACTS TO KSI – Holiday [Official Music Video],405,False,True,rectangular,23.433888888888887,6,23.795555555555556,9982.0,425.96429672127266,25,25,191666,8179.009506649914,902337,66616.0,485.0,1619.0,Gaming,5-10 min,Saturday
2487,2021-06-20 16:25:27+00:00,JackManifoldTV,I Raced Across The Ocean,643,False,True,rectangular,68.15055555555556,0,10.226944444444445,158477.0,2325.395570265181,3,1,1610457,23630.87119205028,2505744,358883.0,1160.0,13590.0,Gaming,10-15 min,Sunday
2491,2021-06-20 16:00:21+00:00,UnspeakableGaming,One Secret Entrance EVERY Minecraft Player NEEDS!,618,False,True,rectangular,41.950833333333335,0,10.645277777777778,9247.0,220.4247035219801,16,10,339648,8096.334995331837,521385,20397.0,555.0,2346.0,Gaming,10-15 min,Sunday
2492,2021-06-20 15:00:18+00:00,Macro,TITANFALL 2 MAKES NO SENSE,716,False,True,rectangular,20.067222222222224,0,11.64611111111111,4594.0,228.93053902162174,18,17,97663,4866.792170759391,264995,19534.0,284.0,2054.0,Gaming,10-15 min,Sunday
2495,2021-06-19 17:15:11+00:00,PearlescentMoon,Hermitcraft S8: I joined Hermitcraft! | Episode 1,2118,False,True,rectangular,14.55,0,33.39833333333333,5237.0,359.9312714776632,32,28,60533,4160.343642611683,293610,32879.0,87.0,3437.0,Gaming,35-40 min,Saturday
2508,2021-06-19 11:00:02+00:00,Nyan Minecraft,😍Saving Baby Cow Minecraft #Shorts,22,False,False,rectangular,30.816944444444445,0,53.884166666666665,1844.0,59.83721076968839,17,17,56489,1833.0499995493099,600489,34297.0,1706.0,325.0,Gaming,0-5 min,Saturday
2513,2021-06-20 23:00:03+00:00,SSundee,"ENCHANTING LEVEL 999,999 Thanos GAUNTLET in Minecraft (Insane Craft)",1107,False,True,rectangular,27.716944444444444,0,17.88388888888889,27090.0,977.3804632144396,28,28,994624,35885.05226445917,2829397,145985.0,1831.0,13406.0,Gaming,15-20 min,Sunday
2516,2021-06-20 17:00:28+00:00,Sambucha,I found a famous meme location in Geoguessr... 😳,32,False,False,rectangular,27.38388888888889,0,24.21,2110.0,77.0526059524051,24,24,54175,1978.3530461950456,164267,10767.0,458.0,138.0,Gaming,0-5 min,Sunday
2527,2021-06-21 11:00:21+00:00,SSundee,*NEW* FOOT vs HAND Mod in Among Us,915,False,True,rectangular,43.16722222222222,0,11.061944444444444,95732.0,2217.7011878869,14,14,2343612,54291.47115223742,4410574,295666.0,3291.0,9455.0,Gaming,15-20 min,Monday
2533,2021-06-21 12:11:21+00:00,CommunityGame,Friday Night Funkin' - VS Bob Remastered FULL WEEK + Cutscenes (FNF Mod/Hard) (Ballistic Mode),495,False,True,rectangular,7.8502777777777775,0,10.545555555555556,2494.0,317.695764481087,27,27,246609,31414.04762747249,1066177,24451.0,758.0,4167.0,Gaming,5-10 min,Monday
2535,2021-06-19 23:00:07+00:00,carbonSHOTS,Re-Opening the Warzone Go Kart Track,36,False,True,rectangular,23.166944444444443,0,47.73277777777778,3308.0,142.78965480030217,35,30,74096,3198.3501396865745,402491,37344.0,407.0,148.0,Gaming,0-5 min,Saturday
2536,2021-06-21 14:00:01+00:00,SunlessKhan,I played Rocket League with Seth Rogen (real),1076,False,True,rectangular,0.2833333333333333,0,8.734444444444444,379.0,1337.6470588235295,38,38,5026,17738.823529411766,203989,20275.0,90.0,1312.0,Gaming,15-20 min,Monday
2537,2021-06-21 15:15:03+00:00,Hermitcraft Recap - a show by fans for fans,Hermitcraft SEASON 8 Day 1 RECAP!,908,False,True,rectangular,41.7,0,8.283888888888889,8553.0,205.10791366906474,26,18,131652,3157.122302158273,255803,21369.0,86.0,857.0,Gaming,15-20 min,Monday
2540,2021-06-21 14:45:01+00:00,SuperDog Tyler,"Friday Night Funkin but EVERYONE SINGS IT... (Ugh, Guns, Animal, Nerves) FNF Mods #26",551,False,True,rectangular,46.80027777777778,1,9.251111111111111,4766.0,101.83700239196111,15,12,309853,6620.751301333681,482221,10946.0,531.0,1438.0,Gaming,5-10 min,Monday
2544,2021-06-21 16:00:20+00:00,Skill Up,"Dungeons and Dragons: Dark Alliance is truly, truly awful (Review)",1418,False,True,rectangular,41.13361111111111,1,13.6625,8038.0,195.4119704756181,34,18,181088,4402.433803121265,394754,24233.0,715.0,4374.0,Gaming,20-25 min,Monday
2563,2021-06-22 09:12:44+00:00,HYPEX,"All *NEW* Leaked Fortnite Summer Skins! *FREE REWARDS* (Summer Midas, Summer Brutus & Sumer Jules)",495,False,True,rectangular,24.116944444444446,1,14.505555555555556,1577.0,65.3897098628212,11,10,90404,3748.567742827196,243763,11604.0,183.0,1287.0,Gaming,5-10 min,Tuesday
2564,2021-06-22 12:08:18+00:00,Pack A Puncher,*NEW* FORTNITE SUMMER EVENT! (LIVE EVENT & FREE REWARDS),769,False,True,rectangular,25.150277777777777,1,11.579444444444444,11.0,0.4373709148341635,13,12,10546,419.3194243491899,213284,12194.0,383.0,69.0,Gaming,10-15 min,Tuesday
2565,2021-06-21 20:00:09+00:00,Wifies,What Were Minecraft Fossils?,826,True,True,rectangular,24.11722222222222,1,27.71527777777778,4502.0,186.67158093570754,15,15,111065,4605.215268019627,486432,33733.0,450.0,6388.0,Gaming,10-15 min,Monday
2573,2021-06-22 17:00:14+00:00,Minecraft,Sonic x Minecraft DLC: Official Trailer,76,True,False,rectangular,23.467222222222222,2,10.147222222222222,13110.0,558.6515470751166,13,13,439581,18731.70142752302,837819,54452.0,1606.0,7477.0,Gaming,0-5 min,Tuesday
2575,2021-06-22 19:05:24+00:00,The Game Theorists,Game Theory: The Disturbing Lore Of Lily's Garden,1039,False,True,rectangular,47.550555555555555,2,22.16111111111111,40251.0,846.4885326728278,2,2,891378,18745.900854061758,2550556,171254.0,2272.0,15538.0,Gaming,15-20 min,Tuesday
2577,2021-06-23 04:00:05+00:00,Genshin Impact,"Character Teaser - ""Kaedehara Kazuha: Moonlit Breeze"" | Genshin Impact",108,True,False,rectangular,47.550555555555555,2,13.249722222222223,68193.0,1434.1157364676194,5,5,1320118,27762.409599140097,2685736,293325.0,905.0,23892.0,Gaming,0-5 min,Wednesday
2585,2021-06-22 23:02:35+00:00,Block Facts,109 Minecraft Mobs Mojang Removed,544,True,True,rectangular,23.716944444444444,2,18.208333333333332,5661.0,238.69010669821157,16,15,175931,7417.945444536841,541532,32330.0,447.0,2187.0,Gaming,5-10 min,Tuesday
2586,2021-06-22 21:15:00+00:00,Lynix,I Bought a Minecraft Axolotl in Real Life,752,False,True,rectangular,28.55027777777778,2,20.00138888888889,5210.0,182.4850896566486,18,11,274481,9613.951995018533,558390,18197.0,681.0,1162.0,Gaming,10-15 min,Tuesday
2589,2021-06-22 20:15:01+00:00,SMii7Y,PowerWash Simulator is still the most satisfying game ever,1398,False,True,rectangular,9.366944444444444,2,21.00111111111111,11119.0,1187.0466474896948,27,26,143686,15339.687435129445,984191,131474.0,460.0,4835.0,Gaming,20-25 min,Tuesday
2600,2021-06-23 14:00:10+00:00,impulseSV,Hermitcraft 8 | Ep 02: Boatem Town Guided Tours!,1875,False,True,rectangular,24.03361111111111,2,9.848333333333333,7938.0,330.28744466661277,16,13,114938,4782.385779174998,304856,28956.0,158.0,2008.0,Gaming,30-35 min,Wednesday
2605,2021-06-22 17:00:33+00:00,Sambucha,Geoguessr but everywhere I look is an anime reference,60,False,False,rectangular,17.116944444444446,2,30.842222222222222,4731.0,276.3927881728631,39,39,46771,2732.4386167053435,183311,19533.0,347.0,263.0,Gaming,0-5 min,Tuesday
2607,2021-06-23 19:30:13+00:00,Dream,Minecraft Random Item Challenge VS 2 Hunters,1806,False,True,rectangular,63.90027777777778,3,7.130833333333333,591645.0,9258.87993879352,1,1,8913672,139493.47811911788,11493757,1054635.0,20118.0,61647.0,Gaming,30-35 min,Wednesday
2609,2021-06-23 15:33:00+00:00,WadZee,I Found the RAREST Axolotl in Minecraft Hardcore (#46),1173,False,True,rectangular,63.90083333333333,3,11.084444444444445,74250.0,1161.9566776646107,8,6,1606552,25141.330968558053,2511303,157873.0,1292.0,13201.0,Gaming,15-20 min,Wednesday
2610,2021-06-23 16:00:08+00:00,SSundee,USING The *INFINITY SWORD* To BEAT MINECRAFT,1316,False,True,rectangular,21.250555555555554,3,10.632222222222222,47181.0,2220.224307861233,9,9,1196565,56307.46908577554,2692172,164482.0,1804.0,6975.0,Gaming,20-25 min,Wednesday
2614,2021-06-23 19:00:04+00:00,Mumbo Jumbo,Hermitcraft 8: Episode 2 - POTATO BOY,1658,False,True,rectangular,49.550555555555555,3,21.983333333333334,35522.0,716.8839905371618,2,2,973044,19637.39839221446,2233605,127490.0,679.0,12250.0,Gaming,25-30 min,Wednesday
2617,2021-06-23 18:30:04+00:00,Grian,Hermitcraft 8: Episode 2 - GRIAN'S STARTER BASE!,1749,False,True,rectangular,49.550555555555555,3,22.483333333333334,31280.0,631.2744559428642,6,6,847648,17106.730499714096,2731909,172908.0,957.0,17150.0,Gaming,25-30 min,Wednesday
2618,2021-06-23 21:00:12+00:00,OfflineTV,TOAST FINDS LOVE?? - OFFLINETV UNBOXING,1310,False,True,rectangular,49.55083333333334,3,19.98111111111111,68278.0,1377.9384806848186,7,7,632996,12774.679201493414,1659671,252420.0,618.0,5161.0,Gaming,20-25 min,Wednesday
2619,2021-06-23 17:00:08+00:00,iskall85,Hermitcraft 8: 2 - The house of DREAMS!,1741,False,True,rectangular,37.43388888888889,3,23.982222222222223,15013.0,401.0537095026788,9,9,351076,9378.560721865215,954211,64458.0,372.0,2815.0,Gaming,25-30 min,Wednesday
2625,2021-06-23 21:56:45+00:00,Ph1LzA,What If DreamSMP Was In Hardcore Mode?,1427,False,True,rectangular,29.300555555555555,3,19.405277777777776,9649.0,329.3111620940066,23,21,143924,4911.988775336076,443497,45804.0,202.0,2736.0,Gaming,20-25 min,Wednesday
2635,2021-06-24 15:00:07+00:00,Apex Legends,Apex Legends Genesis Collection Event Trailer,98,True,False,rectangular,44.36666666666667,3,7.166111111111111,23933.0,539.4365138993238,2,2,1096905,24723.628850488356,1706604,82938.0,849.0,7627.0,Gaming,0-5 min,Thursday
2648,2021-06-23 19:29:02+00:00,Aphmau,Showing My MOM Our Minecraft WORLD!,1318,False,True,rectangular,2.25,3,28.4175,1647.0,732.0,45,45,80525,35788.88888888889,3497475,163755.0,2735.0,13560.0,Gaming,20-25 min,Wednesday
2649,2021-06-24 16:00:07+00:00,SSundee,*OFFICIAL* WILLY WONKA Mod in Among Us,968,False,True,rectangular,24.03388888888889,4,8.999166666666667,90092.0,3748.5402556575204,12,8,2153651,89608.9272092647,3605166,224202.0,3189.0,10835.0,Gaming,15-20 min,Thursday
2652,2021-06-24 17:02:13+00:00,GeorgeNotFound,"Minecraft, But My Friend Is An Axolotl...",1441,False,True,rectangular,75.70055555555555,4,9.130833333333333,363401.0,4800.506381136202,1,1,5484933,72455.65055298289,7383127,711079.0,6605.0,46316.0,Gaming,20-25 min,Thursday
2653,2021-06-24 15:48:00+00:00,GoodTimesWithScar,Hermitcraft S8 Episode 2: Waxing The Hermits!,1543,False,True,rectangular,40.367222222222225,4,10.367777777777778,17226.0,426.7323598629251,11,7,339148,8401.568929687177,622278,46636.0,274.0,7084.0,Gaming,25-30 min,Thursday
